17 58.1744827462 9.0000000000 6.0000000000 1.8875956372 1.0000000000 6.3117698866 0.9979542898 3.1680704845 0.0862841971 2.6866432159 0.0731722523 10.0366705946 -1307.2966180893 27.4267876354 7.0065872967 -0.579397 2.455632 2.405786 -0.941748 -0.019788 4.188235 -2.076052 -0.116148 0.723609 3.348847 0.708325 -0.211960 -2.685885 2.855326 2.179132 -1.531787 2.583623 2.677803 3.784988 -0.370189 -0.294929 2.389163 4.522769 3.131903 -1.219022 -1.347886 4.055463 1.328467 -1.567903 0.758851 -1.607685 2.412332 2.179377 -0.282355 -0.616932 1.724490 4.770977 -1.395037 -1.363773 1.179576
24 36.5113196281 9.0000000000 6.0000000000 1.8875956372 1.0000000000 6.3117698866 0.9979542898 3.1680704845 0.0862841971 2.6866432159 0.0731722523 10.0366705946 -1307.2966180893 27.4267876354 7.0065872967 2.746501 1.773880 0.673809 -0.773819 -2.470487 3.402268 2.545229 3.564125 1.869924 2.354626 0.646295 -4.873171 0.681418 2.431818 1.108704 -2.659903 3.920567 2.703708 1.707339 -2.407470 -2.502505 -2.532742 1.538848 0.851142 2.627876 -3.807666 0.649482 2.582427 0.536789 -0.389487 0.738821 -1.561768 -1.586920 3.199948 -2.620905 0.051212 1.293840 -0.604071 -2.263054 -0.367192
1005 91.7156825859 9.0000000000 6.0000000000 1.0331797085 67.0000000000 5.6430294964 0.8894661631 5.9957245395 0.1561542324 5.3196529959 0.1586740539 35.9487127533 -758.2663600666 24.2386488745 6.2076669326 -1.235100 3.931993 2.863877 5.000000 -3.334330 5.000000 0.620080 5.000000 2.537586 -0.134952 4.885105 1.372232 -2.142197 -3.303790 -4.967884 -2.656109 4.645445 -3.632841 1.309621 3.772549 5.000000 -3.318685 -2.593697 -1.098440 -4.779631 3.847157 -0.017859 1.458915 -1.947421 2.932800 4.052475 -2.676347 2.188061 -0.044658 0.403063 0.791695 -3.429234 -3.363940 -1.403426 2.303298
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 83.5722900163 10.0000000000 6.0000000000 1.0331797085 67.0000000000 5.6430294964 0.8894661631 5.9957245395 0.1561542324 5.3196529959 0.1586740539 35.9487127533 -758.2663600666 24.2386488745 6.2076669326 2.663173 1.430558 -3.090801 -0.016768 1.242672 -1.440171 0.531023 0.217097 0.008583 -0.349200 0.866052 2.406075 -1.930131 2.056548 0.457260 0.890275 -2.273204 0.270274 2.969074 -2.159610 -3.955457 -3.486745 0.532140 4.769935 2.247383 3.345244 0.198298 2.795993 -0.542496 1.226408 -0.534634 -1.098618 0.265417 -0.952284 2.616946 0.390027 0.800420 -0.675265 2.512945 -1.463939
2 59.3216450968 10.0000000000 6.0000000000 1.0331797085 67.0000000000 5.6430294964 0.8894661631 5.9957245395 0.1561542324 5.3196529959 0.1586740539 35.9487127533 -758.2663600666 24.2386488745 6.2076669326 1.320463 -0.701744 -1.878867 -0.978674 -1.609182 -0.425395 -0.678280 0.624340 1.130305 -0.294841 -0.051811 0.578188 -1.079758 1.416320 1.684449 0.407162 4.789407 1.834918 -0.224545 -0.724361 -0.464365 -1.003458 2.257570 -1.395620 -0.162244 -1.058592 2.092366 -2.837112 -0.724998 -0.243811 0.638713 0.921806 -0.431580 1.978145 0.629508 4.935302 -3.016643 1.241201 -2.090265 -1.596018
3 49.8814977041 10.0000000000 6.0000000000 1.0331797085 67.0000000000 5.6430294964 0.8894661631 5.9957245395 0.1561542324 5.3196529959 0.1586740539 35.9487127533 -758.2663600666 24.2386488745 6.2076669326 3.970169 3.489628 -3.712371 -0.445547 -0.131696 -4.263424 -0.097661 0.786682 0.434530 -3.988788 2.215416 0.489088 -0.123824 -1.507786 1.423918 1.836538 -0.964186 0.179175 1.653997 -3.909024 0.234951 -3.814914 -1.845819 0.939503 -0.288734 -0.800277 -0.591968 1.696417 1.413661 -1.574538 0.585881 -0.941615 4.808651 -1.478713 -0.625658 -0.697764 -0.878052 0.282208 0.546099 -3.237141
40 49.5915278245 10.0000000000 6.0000000000 1.7818971409 2.0000000000 6.2967542376 0.9955686317 3.1969288372 -0.0270780864 2.7547681385 -0.0235320456 10.2203539899 -1223.5402300183 25.6788115481 6.5634854646 3.837307 2.278371 1.104369 -0.406247 0.200118 -2.230498 0.214476 0.188737 4.212901 -0.228003 -3.063707 3.107804 -0.333313 -0.140685 -1.764944 3.409177 -0.418115 -0.857161 0.333385 -4.764759 1.675483 -0.666986 -3.370237 0.434074 -0.992079 1.142303 -4.540733 0.564686 -0.291405 2.261050 4.678768 -4.564649 2.141945 0.698948 0.629241 -0.371968 -0.065790 -0.767651 0.044496 -2.262338
124 49.5545690242 10.0000000000 6.0000000000 1.5344757369 8.0000000000 6.2318441367 0.9851166347 5.4819615615 -0.1437480145 4.9760708691 -0.1328127602 30.0519025613 -1125.0213816921 25.6300942275 6.5455075072 -1.433573 2.331915 -4.025931 3.401775 0.877902 -3.941201 -1.485347 2.181166 2.117068 -5.000000 -2.513695 -0.675575 -1.578034 1.993661 0.739252 2.780165 -5.000000 -0.799612 2.554773 -1.881425 1.032322 -0.533922 -1.438972 -1.218393 0.070382 -1.276862 -1.943285 1.145612 -0.654761 3.183270 -1.096355 -1.726412 2.192986 4.465810 1.692479 1.698158 -2.634041 1.126423 -2.781754 -0.198825
460 41.6379033973 10.0000000000 6.0000000000 0.9399178587 30.0000000000 5.9765883260 0.9440489540 5.1480670603 -0.0607475721 4.5335285335 -0.0368597608 26.5025944569 -766.5361966346 24.6383417535 6.2811723180 0.284307 3.142043 -1.265361 -1.081415 0.797937 -3.274331 -1.078265 1.057238 1.872661 -1.938214 -2.364429 1.523189 -2.277555 1.181040 -0.750155 0.249977 -3.107212 -1.261664 1.789050 -3.888314 0.690506 2.932748 -2.771321 0.803993 0.263127 1.128044 -3.759121 0.746216 5.000000 3.190325 -1.421451 -2.860545 3.056630 2.574239 0.523871 -0.895399 -3.736122 -0.108765 -0.598790 -0.175905
473 38.3460142421 10.0000000000 6.0000000000 0.9186978376 31.0000000000 5.9659323060 0.9423428531 5.0546378332 -0.0260959443 4.3899374781 -0.0097193199 25.5493636248 -787.4124883141 26.1630857648 6.6700723761 -0.159122 3.113999 1.682088 0.327470 -0.387502 -4.466796 -2.047832 2.257540 3.357186 -1.578371 -1.581540 0.020228 -0.626421 0.326497 -2.756798 -0.151188 -4.051120 -1.081170 3.798903 -4.753314 0.801169 2.678198 -3.048487 -0.766234 0.973195 0.206252 -4.218368 1.266388 5.000000 4.412966 -2.533367 -2.747857 4.165061 2.219849 0.191100 -1.092912 -3.036459 -1.014191 0.288370 0.378627
1005 74.9458727944 10.0000000000 6.0000000000 0.9045900663 67.0000000000 5.6233285581 0.8860870763 6.0705075592 -0.0314057405 5.5201126305 -0.0382317743 36.8510620263 -698.4728814220 25.2067143595 6.3997478062 3.347573 1.260232 -2.854981 4.315956 2.400786 -1.664219 0.295856 4.944894 0.607675 -0.085180 -1.248883 1.347785 -0.291884 -0.965839 -1.338406 -0.417194 -2.216865 -0.817181 2.939227 -1.988217 -2.332302 0.353484 -0.369114 -3.796961 0.811360 1.717645 -0.344935 2.825658 2.283031 2.423468 -0.458337 -5.000000 2.987512 3.479036 -0.333715 -0.170083 -2.760828 -4.280828 -0.779751 0.415365
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 93.9302876775 11.0000000000 6.0000000000 0.9045900663 67.0000000000 5.6233285581 0.8860870763 6.0705075592 -0.0314057405 5.5201126305 -0.0382317743 36.8510620263 -698.4728814220 25.2067143595 6.3997478062 3.498909 -0.572146 -0.969130 -5.000000 -0.016569 -0.639263 -1.073259 0.630805 0.842101 -2.131206 -1.772479 -0.951467 1.379365 1.122384 -2.611097 -2.238951 1.473675 3.149268 -0.062150 -1.366893 2.191259 -0.619153 1.451504 3.098143 1.260160 0.146986 1.464543 -1.285151 -0.356186 -1.147909 -0.408751 -0.972990 -0.371551 -0.761073 0.177955 0.127343 0.592694 2.805542 -3.093725 2.591237
2 86.0729981710 11.0000000000 6.0000000000 0.9045900663 67.0000000000 5.6233285581 0.8860870763 6.0705075592 -0.0314057405 5.5201126305 -0.0382317743 36.8510620263 -698.4728814220 25.2067143595 6.3997478062 -0.474501 -2.464692 -0.344840 0.183677 2.135117 -2.123269 0.434696 0.235639 -3.368222 -2.371511 1.200204 1.391135 2.175422 1.067643 0.790424 0.245735 2.418203 -1.686132 -0.283787 0.770708 -3.154989 2.621887 -1.585730 -0.143499 4.313349 -1.658875 -1.058744 3.123407 -2.160388 -0.864115 1.032168 0.910786 1.187372 0.741013 2.690756 2.031884 1.190557 -1.365603 -1.427120 -3.816579
3 61.1007762172 11.0000000000 6.0000000000 0.9045900663 67.0000000000 5.6233285581 0.8860870763 6.0705075592 -0.0314057405 5.5201126305 -0.0382317743 36.8510620263 -698.4728814220 25.2067143595 6.3997478062 1.374625 -3.646019 1.758228 3.692730 -2.123309 -1.368969 -0.952429 1.660621 -1.726705 -0.261083 -1.046175 -0.502554 2.582549 -1.928410 0.143520 0.543213 1.717334 -2.528147 2.229741 0.869554 1.748546 0.143304 -3.278103 -1.294605 1.635539 0.073590 -0.097405 3.583062 4.403713 -0.074134 3.865811 -3.987143 -4.098115 1.734110 -0.523922 1.157942 1.033105 -0.178807 1.364259 0.301444
17 56.0924986749 11.0000000000 6.0000000000 1.8919455537 1.0000000000 6.3106732890 0.9977819138 3.2921145036 0.0108089071 2.7918372208 0.0091663607 10.8380179045 -1279.7904140648 26.3673050672 6.7389556733 -2.643831 -3.009996 1.988387 3.223595 2.353751 2.783913 1.431293 0.010503 -0.537579 0.432716 -0.203283 -0.958131 2.617671 -2.768187 -1.150412 3.747078 3.648726 0.463219 -0.624838 -1.932041 2.519011 -0.590978 -2.424925 0.977317 -2.207833 -1.464070 -1.257921 3.338133 -1.311403 -0.714401 -0.683854 -2.491126 -1.397111 1.473273 0.961984 0.101755 1.308859 2.324145 -3.928161 1.175570
35 54.7374511794 11.0000000000 6.0000000000 1.8024623432 2.0000000000 6.2970995697 0.9956164344 3.6741634220 0.0477004790 3.1908005697 0.0404034006 13.4994768516 -1251.4304918226 26.4937885914 6.7557349914 -1.934940 -1.279616 3.808591 2.087965 1.836384 3.193443 1.554391 1.614135 1.511713 -0.555999 -1.609975 1.996618 2.642499 -1.342083 -1.711237 0.121784 -1.652746 3.932466 -3.842981 0.825039 -0.597208 3.625409 -1.016500 -5.000000 -1.209720 -0.578708 0.527260 5.000000 0.729744 4.322524 2.793945 -1.196129 -3.771016 -1.248542 -4.822211 0.129737 -0.439547 5.000000 -0.734321 -0.484421
39 46.7725043619 11.0000000000 6.0000000000 1.8024623432 2.0000000000 6.2970995697 0.9956164344 3.6741634220 0.0477004790 3.1908005697 0.0404034006 13.4994768516 -1251.4304918226 26.4937885914 6.7557349914 -0.636337 0.164839 3.533731 2.070416 -0.646846 -0.630387 2.971174 -0.318430 -0.946925 -0.792709 -1.176971 -0.136904 -0.402579 -3.189780 -0.451873 2.440302 -0.447820 2.064435 -0.064960 -1.485942 0.517116 -0.153456 -1.018376 0.254383 1.310845 -1.755004 -3.831520 3.896586 -1.947462 2.103538 0.112200 -0.466899 -0.450008 1.536841 -2.348911 1.406889 -1.078433 0.981518 -1.474687 1.403622
124 44.3910372805 11.0000000000 6.0000000000 1.5211499860 8.0000000000 6.2315859631 0.9850947508 4.9760642163 0.1463064163 4.5892603290 0.1317839537 24.7612150844 -1141.7617604986 26.5027181332 6.7800419280 -4.012245 -1.726778 -0.387480 4.685154 2.302168 -2.264434 1.084873 1.753453 2.765188 2.543462 0.267110 1.381939 -0.292094 -2.850853 -3.023740 3.962612 0.102565 0.868688 3.005481 -3.621331 0.922351 -2.367722 -3.310367 -2.718379 1.077330 -2.947791 -1.348942 0.225016 0.159664 0.731458 -1.191062 -0.045535 -2.533317 -0.485181 -1.214187 5.000000 1.107785 3.701377 1.325291 3.012912
670 40.8112388671 11.0000000000 6.0000000000 0.9089175603 44.0000000000 5.8397200312 0.9217300716 4.9172400926 -0.2693621699 4.7658791950 -0.2620281435 24.1792501279 -729.3222641026 24.8488613365 6.3602172676 -3.194705 -3.992390 1.887047 0.459922 2.274176 -1.914124 -0.360333 0.333092 4.518577 -1.614039 -3.741271 0.807451 2.055142 -4.549775 -3.574527 3.657836 0.090675 1.730505 -0.832021 -1.135859 1.936776 -4.830309 -3.291502 -2.475366 -2.652600 -2.535302 1.429560 -2.431503 -0.294508 2.330094 0.811376 -0.134959 0.935066 1.817366 -0.794145 -0.365080 -0.722311 -2.889533 -3.131610 0.681966
849 38.6425819284 11.0000000000 6.0000000000 0.7241655184 56.0000000000 5.7091158238 0.9007018136 5.9439802676 -0.0339737089 5.1575127248 -0.0645630789 35.3309014221 -594.1426766273 25.7692354562 6.6009422517 -0.770052 -3.576005 -0.335290 -1.071116 2.823203 -2.458949 -1.506817 0.841988 2.315336 -0.770189 -2.761588 1.163310 0.495165 -2.072827 -2.104658 4.192897 3.998225 1.667907 -0.824822 0.007107 2.064517 -2.633172 0.068827 -1.677955 -1.666795 -1.322571 2.678213 -4.084701 -1.216128 1.486107 -0.328152 -0.484065 0.268639 3.575900 -0.722163 -0.780709 -1.256016 -2.769994 -0.858325 0.548207
1005 59.8819067152 11.0000000000 6.0000000000 0.5853310592 67.0000000000 5.5891977299 0.8814602376 4.9407084592 -0.2509137269 4.3949672936 -0.2281775736 24.4106000789 -461.0723788997 26.4100310487 6.7421468138 -1.814277 -4.126046 2.683171 -0.731862 3.462663 -2.452430 -1.114269 1.662952 1.748404 -1.107181 -3.158595 0.785960 -1.269576 -3.561594 -2.246349 3.593304 3.843357 1.384848 -1.633504 -0.468618 0.126643 -3.366861 -1.033635 -2.750259 -1.867601 -0.815451 2.907699 -4.541917 -0.655341 0.681678 0.126406 -1.735263 0.129337 2.961967 -1.436786 -2.602112 -1.499306 -0.908357 -0.827207 -0.833198
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 76.5900335267 12.0000000000 6.0000000000 0.5853310592 67.0000000000 5.5891977299 0.8814602376 4.9407084592 -0.2509137269 4.3949672936 -0.2281775736 24.4106000789 -461.0723788997 26.4100310487 6.7421468138 0.945972 -1.362852 0.484879 -3.401471 1.506286 -3.069443 0.010254 -0.240455 -1.613964 5.000000 -1.195646 0.944914 2.191912 -2.430338 2.684713 -0.244300 2.025031 -1.827738 -2.059060 2.419593 1.003745 0.277692 1.281522 1.054665 -2.308720 -4.426667 -3.363513 -3.576189 -4.437070 -1.294862 -1.056809 -0.078418 0.429952 -0.768718 -0.507808 0.146504 -1.994408 -1.427713 0.070833 -1.355891
3 46.1313103138 12.0000000000 6.0000000000 0.5853310592 67.0000000000 5.5891977299 0.8814602376 4.9407084592 -0.2509137269 4.3949672936 -0.2281775736 24.4106000789 -461.0723788997 26.4100310487 6.7421468138 -2.678778 -3.379306 -0.398655 0.515545 3.657641 -2.002003 -4.183382 0.293119 -0.932702 0.712446 -0.795759 -2.518447 -1.377757 1.605261 0.544782 -1.938353 1.743936 -2.892719 -1.072963 0.395841 -2.731280 -2.388889 0.031869 -0.160087 -0.501605 -1.130286 -2.205344 -1.564565 5.000000 -1.252162 3.011802 -1.174672 2.731706 2.464090 0.901778 -1.282820 -2.755192 1.931493 -2.568007 -2.549144
325 40.8344387078 12.0000000000 6.0000000000 1.2669783686 21.0000000000 6.0878856583 0.9619050508 5.5915410500 0.2087192439 5.0642759489 0.2030515919 31.2653313140 -1023.1468636219 27.1569470067 6.9066369087 1.972374 -1.934952 2.787307 5.000000 1.423443 -0.162136 -1.589266 1.681283 -3.311118 5.000000 -0.335339 2.159032 -0.303780 1.904073 3.940962 -0.250306 5.000000 3.400444 -1.224121 -0.115026 -4.218149 0.308164 0.255623 -1.043091 -1.115688 -1.012262 -1.788336 1.826028 -4.508182 0.842174 5.000000 -1.467425 1.638461 0.743242 1.864164 0.138617 -2.600983 4.828052 -3.871870 0.422857
537 40.3257462208 12.0000000000 6.0000000000 1.1385575536 35.0000000000 5.9410356186 0.9381065202 5.5540208775 -0.1551920185 5.2869490861 -0.1513407301 30.8471479077 -858.9498444173 23.9429315935 6.0802795578 1.076668 3.983750 3.132544 1.855622 -2.097103 0.159817 -2.679329 3.043224 -1.325920 4.505326 1.572518 2.217684 -2.314474 0.984431 5.000000 -1.716001 2.650945 -0.872494 -2.929854 1.625522 -3.212715 -0.676413 -3.608727 -0.788549 -0.906886 0.039960 -5.000000 -0.691806 -3.178646 -1.640941 1.359251 -1.603969 -0.681304 0.480104 1.185061 -0.765890 -2.469549 3.891633 -5.000000 2.381426
1005 57.1662016664 12.0000000000 6.0000000000 0.8245061181 67.0000000000 5.6229817096 0.8863237587 5.6947476972 0.0893266276 5.1995205098 0.1320764084 32.4301513351 -644.4779301529 25.0991458384 6.3869287962 3.192191 4.436547 3.977018 2.583413 -4.200407 2.354457 -3.504387 0.324736 -1.481893 1.879391 2.772175 0.236284 0.723333 3.199075 3.857479 -1.682534 -1.769950 3.171389 1.053210 0.199189 -4.002294 1.075107 2.461013 -4.185229 4.663818 1.020982 -3.189516 4.945240 -2.709655 0.065680 1.081301 -5.000000 0.518705 -1.417307 4.584778 0.687798 -2.425387 1.648325 -3.012174 4.793199
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 100.1217552915 13.0000000000 6.0000000000 0.8245061181 67.0000000000 5.6229817096 0.8863237587 5.6947476972 0.0893266276 5.1995205098 0.1320764084 32.4301513351 -644.4779301529 25.0991458384 6.3869287962 -1.424781 1.507533 -0.089006 0.903625 2.690203 1.064676 2.700376 1.722423 2.957371 -2.090754 -1.577978 -2.523212 1.125694 -0.486653 1.827481 0.634702 0.254607 4.300766 1.212577 -0.053543 -1.968322 2.381411 1.905661 -2.174363 -0.290423 0.475716 -3.278187 -0.556269 2.798477 -3.230216 0.981744 3.785484 -1.241959 -0.907505 0.434903 1.028658 0.794483 -3.025690 -1.528068 0.202540
3 67.6397878033 13.0000000000 6.0000000000 0.8245061181 67.0000000000 5.6229817096 0.8863237587 5.6947476972 0.0893266276 5.1995205098 0.1320764084 32.4301513351 -644.4779301529 25.0991458384 6.3869287962 1.629991 -2.370838 -1.537254 1.458331 1.531822 0.415600 -4.374231 1.443930 0.697501 -0.677237 -3.890781 1.661811 3.498484 1.002275 2.660634 -1.315035 0.369892 -1.302113 -2.241014 -0.693214 -1.822690 -1.492271 -1.541937 -0.827907 -0.583623 0.253545 -2.494672 0.634342 -3.636843 0.111384 0.161732 -4.639695 -0.682242 2.179692 0.901062 -0.988597 -1.093153 0.584053 0.308409 1.634611
27 54.6761839341 13.0000000000 6.0000000000 1.8672682885 1.0000000000 6.3121271886 0.9980206192 2.5845923617 -0.1635151726 2.1918317690 -0.1386670313 6.6801176761 -1244.2992517672 25.2756439548 6.4435594277 -1.018321 0.455451 -2.473681 2.189661 1.221082 3.179005 -1.467176 -0.781352 -2.843888 -1.554882 0.315750 0.604822 4.761266 1.253263 -0.283011 -4.432130 0.051351 -2.029405 -1.811401 3.236410 -4.640112 -1.266015 -0.522291 1.410207 1.621325 -1.503597 -0.824675 0.922089 -1.837101 -0.964975 2.566965 -1.597767 1.322376 1.153457 -2.232312 -1.667742 -1.342881 0.723856 -0.177966 1.705081
106 46.3381356094 13.0000000000 6.0000000000 1.5241062443 7.0000000000 6.2388226723 0.9862663403 4.2965779912 -0.1588571021 3.9378699566 -0.1426210167 18.4605824343 -1128.0526764263 25.9533809415 6.5821975366 -1.112968 -3.521397 -0.631902 2.562434 2.409027 -1.741066 -2.526811 -0.118135 4.116939 -0.007562 -0.720026 2.738283 3.005963 1.844107 1.173798 -0.059700 1.680507 0.713414 -1.141542 -3.125543 -4.279963 -0.110293 -1.634052 -0.302171 -0.937736 -3.560442 -3.487799 -2.609611 0.268610 0.083558 -0.860426 -3.132659 -0.484347 2.106928 -0.934352 -0.705969 -1.481302 2.522199 0.389247 -1.301656
710 46.0083693027 13.0000000000 6.0000000000 0.7662919528 47.0000000000 5.8101116329 0.9169722691 4.7845290287 0.1089222410 4.3159903283 0.1117385180 22.8917180266 -653.3172111825 26.1421964346 6.6302240198 3.583612 -3.912636 -1.040353 4.262885 3.771913 2.170883 -0.925955 3.489560 1.351996 2.972044 -1.814090 1.823533 1.551855 0.870000 -2.244974 1.015430 -3.074145 0.731680 -0.455624 -0.931035 -4.252135 3.089292 -0.493113 3.581899 3.036583 0.744086 0.391291 0.180566 -3.273237 -3.868454 -0.490163 -3.515511 2.218541 -3.691543 -2.877523 -2.457851 -1.304827 0.223484 2.499208 3.423785
724 30.3876790948 13.0000000000 6.0000000000 0.7472384271 48.0000000000 5.7976981700 0.9149762125 4.9283366066 0.1499897456 4.3503065007 0.1433127806 24.2885017078 -593.5441478282 24.4099937478 6.2208902789 2.271674 -4.053019 -1.639350 5.000000 4.668795 2.997645 -1.505372 3.091710 0.878357 0.955778 -0.662654 1.669512 3.221647 -0.180343 -1.627865 -1.270704 -3.001026 0.051900 0.983879 -1.832472 -3.130783 2.389106 -0.953909 3.678656 3.729245 0.656037 1.228180 0.845362 -2.970120 -2.637757 -0.511634 -5.000000 2.047642 -3.866278 -3.838042 -2.577135 -1.463162 0.202033 2.390399 3.161458
1005 55.2379501816 13.0000000000 6.0000000000 0.5618295799 67.0000000000 5.5909357552 0.8816417443 6.1089454732 -0.0050734202 5.1154942872 0.0038156916 37.3192147950 -427.0978316904 26.0712332181 6.6241907181 1.113785 -3.709807 -1.389483 4.039766 4.752753 2.946415 -1.731489 4.059859 1.790591 0.387219 -2.838668 2.454921 2.698332 -1.117182 -0.888936 -0.292188 -3.380217 0.306043 -1.247687 0.246402 -2.585221 4.045205 -0.393608 2.402603 4.296312 2.587106 1.213888 0.541764 -3.416552 -3.406369 -1.032288 -2.662998 0.698147 -3.304578 -4.308746 -1.343056 -2.906096 -1.092123 3.317202 2.508413
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 64.4530522060 14.0000000000 6.0000000000 0.5618295799 67.0000000000 5.5909357552 0.8816417443 6.1089454732 -0.0050734202 5.1154942872 0.0038156916 37.3192147950 -427.0978316904 26.0712332181 6.6241907181 3.102678 0.158372 0.347953 -0.144673 -4.008659 0.289356 -3.002337 0.422219 -1.116410 2.169058 -0.372578 0.029323 -2.151139 1.284504 -0.360673 1.240601 1.621949 1.555872 -0.474979 -3.783825 -2.344244 1.672414 2.018547 2.586199 -1.098662 -1.963426 1.829346 1.746141 0.044222 -0.008287 -2.698252 -0.416436 2.653081 -1.832521 -0.940026 -0.298885 -0.650520 -3.611447 -1.000740 -1.129561
